0.00034300,0.00034300,0.00039800,0.00040400,0.00045600,0.00043700,0.00049600,0.00047500,0.00048800,0.00058600,0.00057000,0.00062100,0.00066500,0.00068200,0.00067200,0.00070200,0.00078300,0.00082800,0.00088200,0.00092500,0.00095300,0.00098400,0.00105200,0.00112400,0.00118100,0.00118200,0.00135300,0.00135800,0.00141400,0.00153500,0.00151400,0.00159800,0.00172300,0.00188700,0.00195300,0.00201300,0.00217400,0.00231300,0.00233300,0.00245100,0.00259700,0.00268700,0.00283800,0.00294300,0.00321900,0.00323500,0.00351400,0.00369400,0.00389500,0.00417000,0.00426200,0.00455000,0.00470700,0.00498600,0.00522500,0.00553700,0.00573300,0.00597000,0.00648300,0.00650200,0.00687100,0.00735100,0.00795300,0.00822400,0.00855600,0.00901700,0.00924500,0.00969100,0.01039500,0.01101200,0.01153400,0.01215000,0.01279300,0.01331400,0.01422000,0.01481100,0.01560400,0.01661000,0.01718200,0.01803300,0.01890300,0.01985000,0.02093300,0.02189300,0.02333700,0.02466000,0.02552900,0.02694700,0.02838100,0.02954900,0.03135500,0.03276500,0.03442600,0.03628100,0.03829900,0.04005500,0.04215500,0.04412000,0.04619200,0.04920600
0.00035500,0.00034700,0.00037500,0.00038500,0.00044700,0.00044100,0.00049900,0.00049500,0.00051500,0.00054700,0.00060400,0.00063800,0.00069200,0.00065000,0.00067200,0.00073100,0.00077900,0.00084000,0.00090300,0.00092000,0.00101200,0.00099300,0.00104200,0.00106700,0.00114900,0.00119500,0.00132000,0.00131300,0.00144700,0.00153700,0.00155400,0.00162100,0.00175700,0.00180100,0.00191600,0.00207000,0.00222200,0.00222900,0.00238500,0.00246700,0.00264200,0.00282400,0.00289600,0.00295700,0.00315500,0.00346100,0.00349900,0.00366200,0.00384800,0.00411100,0.00435000,0.00453800,0.00475100,0.00498800,0.00529000,0.00560500,0.00575700,0.00610100,0.00646100,0.00675500,0.00689300,0.00749000,0.00772300,0.00808900,0.00844800,0.00907500,0.00937300,0.01003000,0.01060500,0.01109500,0.01154300,0.01222400,0.01270800,0.01338500,0.01394600,0.01471600,0.01569300,0.01643600,0.01719400,0.01800500,0.01884300,0.01988000,0.02122700,0.02191100,0.02305400,0.02422000,0.02569500,0.02682700,0.02807700,0.02968700,0.03121900,0.03270100,0.03452300,0.03632900,0.03770800,0.03968000,0.04210900,0.04457100,0.04650800,0.04897700
0.00035000,0.00040700,0.00038600,0.00040400,0.00040100,0.00046600,0.00041200,0.00051700,0.00051600,0.00060700,0.00053300,0.00062400,0.00067000,0.00071000,0.00077100,0.00067500,0.00075300,0.00084800,0.00087600,0.00096000,0.00096900,0.00096900,0.00102100,0.00108300,0.00115500,0.00124500,0.00128300,0.00133500,0.00141300,0.00149800,0.00161600,0.00163500,0.00180900,0.00187000,0.00196600,0.00196500,0.00211900,0.00230100,0.00243600,0.00251600,0.00265700,0.00274700,0.00286900,0.00306700,0.00318800,0.00333400,0.00351500,0.00369600,0.00393200,0.00418200,0.00419100,0.00440900,0.00469500,0.00504100,0.00514500,0.00535400,0.00576400,0.00595300,0.00647400,0.00658300,0.00700000,0.00735900,0.00772700,0.00806600,0.00845100,0.00911600,0.00948800,0.01006600,0.01067000,0.01077500,0.01151400,0.01230400,0.01290900,0.01333100,0.01410400,0.01506200,0.01543500,0.01623900,0.01726900,0.01799100,0.01913200,0.01979000,0.02112000,0.02198000,0.02315000,0.02428100,0.02587600,0.02713800,0.02809500,0.02955300,0.03122300,0.03298200,0.03487500,0.03577700,0.03792100,0.04014900,0.04208300,0.04383300,0.04616700,0.04911300
0.00035500,0.00038200,0.00037400,0.00035000,0.00046100,0.00045800,0.00049200,0.00049000,0.00052000,0.00055500,0.00059300,0.00061400,0.00065100,0.00069000,0.00070700,0.00076200,0.00075500,0.00087900,0.00084400,0.00092000,0.00096300,0.00102100,0.00106000,0.00111800,0.00114300,0.00124200,0.00127500,0.00133700,0.00144200,0.00148000,0.00159700,0.00167400,0.00174600,0.00189700,0.00185500,0.00197500,0.00214600,0.00226500,0.00236700,0.00248300,0.00259100,0.00279900,0.00289300,0.00300400,0.00306600,0.00331100,0.00355700,0.00362300,0.00385900,0.00409600,0.00429000,0.00434600,0.00478500,0.00501100,0.00518300,0.00548700,0.00572100,0.00609100,0.00647800,0.00678100,0.00706400,0.00739100,0.00784400,0.00816400,0.00856600,0.00910000,0.00960800,0.01001600,0.01042300,0.01104700,0.01163400,0.01206100,0.01278600,0.01342800,0.01399500,0.01479900,0.01584500,0.01636800,0.01701900,0.01807800,0.01893000,0.02005700,0.02101100,0.02211200,0.02332800,0.02415400,0.02592500,0.02690500,0.02839300,0.02954700,0.03092800,0.03262900,0.03439400,0.03635700,0.03813900,0.03988700,0.04186300,0.04439900,0.04622700,0.04866900
0.00032400,0.00043900,0.00035700,0.00041400,0.00041200,0.00048900,0.00047700,0.00051500,0.00052000,0.00057500,0.00059100,0.00058400,0.00060500,0.00063900,0.00068200,0.00077000,0.00080400,0.00087300,0.00088500,0.00092400,0.00096200,0.00099900,0.00105400,0.00113000,0.00119700,0.00117900,0.00131100,0.00136000,0.00144600,0.00151500,0.00158100,0.00166200,0.00178900,0.00178900,0.00189200,0.00194100,0.00222500,0.00228100,0.00232100,0.00247400,0.00257800,0.00265900,0.00279200,0.00306500,0.00315700,0.00324900,0.00350800,0.00365800,0.00385100,0.00413800,0.00430600,0.00449100,0.00480400,0.00480600,0.00514700,0.00543200,0.00577300,0.00618700,0.00639900,0.00669900,0.00716700,0.00744600,0.00777800,0.00817200,0.00860300,0.00902000,0.00951000,0.01011700,0.01046400,0.01085000,0.01148500,0.01213500,0.01283900,0.01336300,0.01399100,0.01488800,0.01550100,0.01626700,0.01713400,0.01821600,0.01903500,0.01996300,0.02116600,0.02218900,0.02311900,0.02453200,0.02560100,0.02685100,0.02844000,0.02982900,0.03146100,0.03259400,0.03471000,0.03602900,0.03797300,0.03991700,0.04184500,0.04400500,0.04654300,0.04856600
0.00035600,0.00039800,0.00039600,0.00042800,0.00042200,0.00048800,0.00047000,0.00051100,0.00054400,0.00056800,0.00055700,0.00064200,0.00065900,0.00066800,0.00069200,0.00080000,0.00077200,0.00083600,0.00088400,0.00094300,0.00096500,0.00109000,0.00109300,0.00117900,0.00120500,0.00131900,0.00126500,0.00136100,0.00141200,0.00149800,0.00153900,0.00165300,0.00172200,0.00188800,0.00199300,0.00202500,0.00219200,0.00222400,0.00235900,0.00255900,0.00267400,0.00273800,0.00290500,0.00306500,0.00318700,0.00330200,0.00350800,0.00361600,0.00388600,0.00414600,0.00433200,0.00444900,0.00462900,0.00485500,0.00536400,0.00564000,0.00566000,0.00605700,0.00642300,0.00680700,0.00723800,0.00754600,0.00782200,0.00822700,0.00853400,0.00905800,0.00959400,0.01006100,0.01051700,0.01101800,0.01191000,0.01205100,0.01287100,0.01305700,0.01430300,0.01486200,0.01553400,0.01640900,0.01728800,0.01818100,0.01891100,0.02008200,0.02107100,0.02203300,0.02303200,0.02427500,0.02550300,0.02680200,0.02801500,0.02965900,0.03110700,0.03250900,0.03431000,0.03625200,0.03785800,0.03986500,0.04213500,0.04401800,0.04613300,0.04853100
0.00036600,0.00039400,0.00039300,0.00039900,0.00041600,0.00045900,0.00048300,0.00050100,0.00053700,0.00059000,0.00054800,0.00059900,0.00068400,0.00068100,0.00071400,0.00074600,0.00077500,0.00081600,0.00085700,0.00091300,0.00099200,0.00099300,0.00110600,0.00111600,0.00111800,0.00125200,0.00134400,0.00140400,0.00146200,0.00146000,0.00156600,0.00166800,0.00182800,0.00181700,0.00198600,0.00210300,0.00216700,0.00221300,0.00239500,0.00256100,0.00253600,0.00283800,0.00280200,0.00309300,0.00314300,0.00335900,0.00357000,0.00362200,0.00390800,0.00417400,0.00440100,0.00440800,0.00470900,0.00499800,0.00520300,0.00556600,0.00582700,0.00605900,0.00636700,0.00670900,0.00705500,0.00759600,0.00781100,0.00824000,0.00861700,0.00900300,0.00959000,0.00992100,0.01039000,0.01099400,0.01172600,0.01218000,0.01285100,0.01362100,0.01406800,0.01482200,0.01547500,0.01639300,0.01721100,0.01794500,0.01925500,0.01981100,0.02108200,0.02221100,0.02328400,0.02455500,0.02548100,0.02671800,0.02818300,0.02959300,0.03099100,0.03276400,0.03430700,0.03640800,0.03777300,0.03983200,0.04189100,0.04389900,0.04621600,0.04852300
0.00036500,0.00038400,0.00037400,0.00045800,0.00045200,0.00048900,0.00050800,0.00047800,0.00053900,0.00056000,0.00064100,0.00063800,0.00061700,0.00068200,0.00069800,0.00074500,0.00083100,0.00086300,0.00092000,0.00097400,0.00103300,0.00098100,0.00105600,0.00109600,0.00115100,0.00123600,0.00127200,0.00137800,0.00147000,0.00148600,0.00162700,0.00164000,0.00171300,0.00179500,0.00195800,0.00202100,0.00210500,0.00227200,0.00248600,0.00251300,0.00258800,0.00284500,0.00285800,0.00305500,0.00330500,0.00341400,0.00356900,0.00375900,0.00388900,0.00410100,0.00427300,0.00450100,0.00477200,0.00495700,0.00522200,0.00554700,0.00583700,0.00603000,0.00630600,0.00669400,0.00717000,0.00739100,0.00796500,0.00821200,0.00852900,0.00905400,0.00954900,0.01003600,0.01045000,0.01112700,0.01151700,0.01227700,0.01272500,0.01330200,0.01420700,0.01501400,0.01570300,0.01637800,0.01749500,0.01822500,0.01874500,0.01995000,0.02072200,0.02248100,0.02302800,0.02457300,0.02583000,0.02677000,0.02819000,0.02953400,0.03094900,0.03257600,0.03415900,0.03607800,0.03798100,0.04000500,0.04188700,0.04378800,0.04610900,0.04829200
0.00035400,0.00037100,0.00039600,0.00044800,0.00048400,0.00045800,0.00048400,0.00055500,0.00056500,0.00055500,0.00061100,0.00064100,0.00064200,0.00070600,0.00071900,0.00076600,0.00078300,0.00086600,0.00085600,0.00094700,0.00095900,0.00104700,0.00110000,0.00109500,0.00115200,0.00130600,0.00129800,0.00138500,0.00149100,0.00153800,0.00165500,0.00171500,0.00181600,0.00193200,0.00192000,0.00200500,0.00223700,0.00222500,0.00240200,0.00253200,0.00265400,0.00278000,0.00287500,0.00298700,0.00315700,0.00340100,0.00355300,0.00374600,0.00380500,0.00413500,0.00433700,0.00451200,0.00479100,0.00504200,0.00524900,0.00551700,0.00587600,0.00605700,0.00642100,0.00672900,0.00715400,0.00743000,0.00783800,0.00822300,0.00856400,0.00900500,0.00951000,0.00997800,0.01038100,0.01082100,0.01169300,0.01220500,0.01278300,0.01326800,0.01409500,0.01494700,0.01559000,0.01635400,0.01737000,0.01809900,0.01898300,0.01997800,0.02086700,0.02199900,0.02322600,0.02420900,0.02553500,0.02671400,0.02826700,0.02950300,0.03130400,0.03264400,0.03449300,0.03616100,0.03792900,0.04027700,0.04183400,0.04370000,0.04597600,0.04845200
0.00038900,0.00036100,0.00040900,0.00042300,0.00043300,0.00049200,0.00051300,0.00052700,0.00052300,0.00057600,0.00061600,0.00059800,0.00068500,0.00070400,0.00076200,0.00080600,0.00085000,0.00084400,0.00091500,0.00092300,0.00093700,0.00101400,0.00115900,0.00114700,0.00120700,0.00127500,0.00128100,0.00138200,0.00144500,0.00155700,0.00160800,0.00172500,0.00176900,0.00190200,0.00197600,0.00200800,0.00223000,0.00226000,0.00237100,0.00247600,0.00268700,0.00270200,0.00298800,0.00308100,0.00332700,0.00342000,0.00353900,0.00371300,0.00381900,0.00415700,0.00442500,0.00449400,0.00475200,0.00496300,0.00524900,0.00556000,0.00584900,0.00621700,0.00642900,0.00671300,0.00705400,0.00737200,0.00778200,0.00816900,0.00867000,0.00893400,0.00946700,0.01011000,0.01043100,0.01108700,0.01156100,0.01220100,0.01277000,0.01339500,0.01409000,0.01510100,0.01581500,0.01632200,0.01699300,0.01827700,0.01862700,0.01998700,0.02079000,0.02214100,0.02329600,0.02444900,0.02538800,0.02692400,0.02808800,0.02957600,0.03075300,0.03296000,0.03408500,0.03618000,0.03803000,0.03990400,0.04164200,0.04390800,0.04608900,0.04842000
